,weight_salary,weight_wealth,weight_sibling,weight_complexion,weight_height,weight_bmi,_pset_hash,_pset_id,_run_seq,_pset_seq,_run_id,_calc_dir,_time_utc,_exec_host,topsis_score,topsis_rank,_pset_runtime
1543,1,2,1,1,2,2,41d2729e58ea58f6b88d830c3e2726c35e0177b9,e4832c01-449d-4ee2-965b-5bec07697f5f,2,1543,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.959889889,krishna-ThinkPad-P14s-Gen-2a,0.8439427276259945,1,0.0023152828216552734
1544,1,2,1,1,2,3,2d9513fcace5fe31a850e6e8b115df632f0f62bf,d98f320a-e8ca-4042-8717-78fd09b7f0cf,2,1544,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.962217331,krishna-ThinkPad-P14s-Gen-2a,0.8664810797788882,1,0.0022809505462646484
1545,1,2,1,1,3,1,20cc419df1e07d8f9eb7ef7725dca85075f6a99a,697332f6-293a-4e72-bac1-3a0cbea13e91,2,1545,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.964510679,krishna-ThinkPad-P14s-Gen-2a,0.8141628604098234,1,0.002306699752807617
1546,1,2,1,1,3,2,c36a9093ada86cf8a49049b9810885f319ab7a43,b072c133-5d07-4f31-9589-96ffd8092e6d,2,1546,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.966829538,krishna-ThinkPad-P14s-Gen-2a,0.84327032029036,1,0.0022847652435302734
1547,1,2,1,1,3,3,defc673bbebdc37681b1b60b8c11d232413fdffb,e43159f1-c232-4619-ae54-8f6ed4778d8c,2,1547,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.969126940,krishna-ThinkPad-P14s-Gen-2a,0.8659624713077317,1,0.0022809505462646484
1548,1,2,1,2,1,1,d2376b1952c596d6499e0503207f850c4dd4a5ad,0d1633df-c149-43d3-85c3-a9fb0aaedc14,2,1548,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.971420050,krishna-ThinkPad-P14s-Gen-2a,0.7788582164401673,1,0.0023026466369628906
1549,1,2,1,2,1,2,e5ed956bd587f84e6ec8ebbf08d82a860b44bdc9,eaf2bee0-b9d3-484f-90c7-382e379f6274,2,1549,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.973735332,krishna-ThinkPad-P14s-Gen-2a,0.8139744157402629,1,0.002286672592163086
1550,1,2,1,2,1,3,2a44a396ef89517ec4fab5d6fabc2398a83bdafb,a6e33f10-5e3f-4880-89ee-61b1b81d3605,2,1550,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.976034403,krishna-ThinkPad-P14s-Gen-2a,0.8428123031252981,1,0.0022978782653808594
1551,1,2,1,2,2,1,28ba9f7bda68eb1e38a326d3a90a1ee4b25f39d6,10f4055c-501c-4575-a227-881822337f01,2,1551,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.978345156,krishna-ThinkPad-P14s-Gen-2a,0.7785191116457747,1,0.0023152828216552734
1552,1,2,1,2,2,2,c6fb61ada18e5bc4848427cf9c5d8e3bc824d0fe,80bbb309-b2ae-4d97-9056-b85c2decc8e3,2,1552,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.980672836,krishna-ThinkPad-P14s-Gen-2a,0.8136828729112521,1,0.0023467540740966797
1553,1,2,1,2,2,3,ad51a32445c9d90c0a3a61326d28b44a182a9d02,e58b6b4a-b543-4d64-b10d-0354550fde6b,2,1553,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.983031988,krishna-ThinkPad-P14s-Gen-2a,0.8425748505515457,1,0.002279996871948242
1554,1,2,1,2,3,1,31f20d7e34db746b59fe2a73f0bc66c5ab6c689d,8eddd798-4800-4e6c-8d4a-93516b0d6e09,2,1554,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.985324621,krishna-ThinkPad-P14s-Gen-2a,0.7779567370833959,1,0.002265453338623047
1555,1,2,1,2,3,2,ba688979de0076b542f7c4187cc1209803a329f4,f7fddb9d-cc45-46bd-ad36-ddc3c79a1c86,2,1555,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.987602949,krishna-ThinkPad-P14s-Gen-2a,0.8131990230599131,1,0.002299785614013672
1556,1,2,1,2,3,3,72c249b3255335ca56ae65cfb413f1715d493aba,6889a223-abf7-43bf-9919-e98b7a1533a9,2,1556,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.989914894,krishna-ThinkPad-P14s-Gen-2a,0.8421805073457099,1,0.002273082733154297
1557,1,2,1,3,1,1,8cfdfe9e63719d6a07bed39ce1f5c21aab09a782,777422a2-76e5-415a-930c-de402429ad2d,2,1557,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.992200375,krishna-ThinkPad-P14s-Gen-2a,0.7381770098239712,1,0.0022764205932617188
1558,1,2,1,3,1,2,e51e879761e23f7e01c15aea0462350f1d479779,8be91184-88be-4fac-8fdc-43d8c5982e26,2,1558,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.994488716,krishna-ThinkPad-P14s-Gen-2a,0.7782816772146908,1,0.0022437572479248047
1559,1,2,1,3,1,3,489a961fd6a999b2e1731f4d9cc70f70feb024b0,fceb0cd0-d9b7-4cfd-9ccf-4155c7d05fdf,2,1559,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.996744394,krishna-ThinkPad-P14s-Gen-2a,0.8130966352774791,1,0.002289295196533203
1560,1,2,1,3,2,1,1f6189ff8cfcd016d1a937df94ad491aac2bef77,0044ac41-ce0b-477b-b37e-1eb55cac3385,2,1560,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:51.999045610,krishna-ThinkPad-P14s-Gen-2a,0.7379597946381489,1,0.0022847652435302734
1561,1,2,1,3,2,2,48253a288c7250ec37b05414d2fc044ca5a2d437,93147cde-c836-4417-877e-2cf8bf9d83c0,2,1561,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.001342773,krishna-ThinkPad-P14s-Gen-2a,0.778082409458347,1,0.0022614002227783203
1562,1,2,1,3,2,3,6c3b7c4cbb2db2ab0c1335f10258c9d739a6d240,22a030d1-7267-4f2f-b7b9-99f906a33edc,2,1562,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.003616571,krishna-ThinkPad-P14s-Gen-2a,0.8129248126954567,1,0.002287149429321289
1563,1,2,1,3,3,1,06c9aedc1b96844319c06fea7b6e74f9ed1cdcdc,1d828210-176d-4da8-9b03-41b65a6034c9,2,1563,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.005915880,krishna-ThinkPad-P14s-Gen-2a,0.7375990030971579,1,0.0022735595703125
1564,1,2,1,3,3,2,275c84d1af6cb1a1de8b5aac2ff2557e3183eb5d,57db02cd-0e8e-41f7-9448-7b5e5febbc02,2,1564,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.008202076,krishna-ThinkPad-P14s-Gen-2a,0.7777512659361239,1,0.0022652149200439453
1565,1,2,1,3,3,3,7f5a5e8854b06709e61eaa88c86b65fb65b1f53f,cdd103ff-a9af-42b5-aadd-63875ffe29ff,2,1565,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.010479450,krishna-ThinkPad-P14s-Gen-2a,0.8126391565527222,1,0.0022614002227783203
1566,1,2,2,1,1,1,e5ebed7a0a0d159319519c95c429635f7ba8aff6,bcc06498-bcd5-47d9-b1ec-db7602f2a4b0,2,1566,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.012753010,krishna-ThinkPad-P14s-Gen-2a,0.8415551628715534,1,0.0023043155670166016
1567,1,2,2,1,1,2,45fa098ddb114de224262f72a33739b544dd8eaf,673951b8-25ce-4dba-ae8a-39cccaeb4224,2,1567,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.015070438,krishna-ThinkPad-P14s-Gen-2a,0.8592804390948321,1,0.002308368682861328
1568,1,2,2,1,1,3,0dc612bfd09a155454dc19d1f834677f85a669a4,d6b2fe20-b409-458c-b2f9-906d80ffd340,2,1568,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.017390966,krishna-ThinkPad-P14s-Gen-2a,0.8751562942650031,1,0.002263784408569336
1569,1,2,2,1,2,1,033bed2377756bdaa7d23663908f6ab5e55f56b8,665e9b48-4471-4656-a370-7cbe17f718a7,2,1569,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.019666910,krishna-ThinkPad-P14s-Gen-2a,0.8411016499279416,1,0.002291440963745117
1570,1,2,2,1,2,2,ed82ada0f74f4a1369c3316e03c6cdb1514bb355,eb3f8810-7afe-4ea1-9c9e-beecba22bd8b,2,1570,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.021970510,krishna-ThinkPad-P14s-Gen-2a,0.8589034004496209,1,0.002281665802001953
1571,1,2,2,1,2,3,4980e782a47bfc3179007cb0d9e00770edcef788,698f4c92-60be-4911-a865-1f4cec51faff,2,1571,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.024265289,krishna-ThinkPad-P14s-Gen-2a,0.8748591023645463,1,0.0022840499877929688
1572,1,2,2,1,3,1,f855666f799056e6198e72b6a7c7a63fc5b887d4,b5f8d577-1084-4c26-9993-80b9c888133e,2,1572,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.026561499,krishna-ThinkPad-P14s-Gen-2a,0.8403509100538954,1,0.002259492874145508
1573,1,2,2,1,3,2,f7f8bed014ec3d4ee3b30dcc500b2cf78d0dbdc4,36c27d6a-ad3c-41ea-8419-48947247b2a6,2,1573,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.028833389,krishna-ThinkPad-P14s-Gen-2a,0.8582786893544221,1,0.002282857894897461
1574,1,2,2,1,3,3,8bf8c88aca2a6fc5454a7c81ac441700acf222f2,6dd52750-3284-4cc0-9afe-5cc57aa0d169,2,1574,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.031136990,krishna-ThinkPad-P14s-Gen-2a,0.8743662011591731,1,0.002277851104736328
1575,1,2,2,2,1,1,a84ad127b7aa7526483b1c9ee76a058c239d05bc,2d434548-0c22-4fcd-bd3e-b5d84ef4df69,2,1575,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.033427476,krishna-ThinkPad-P14s-Gen-2a,0.808140776304745,1,0.0022530555725097656
1576,1,2,2,2,1,2,986ac063d541ec9b2e75626031c12821e04bd8c0,d3cd0307-3746-45f8-b70b-7d7adff2a6ad,2,1576,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.035692453,krishna-ThinkPad-P14s-Gen-2a,0.8309575855091221,1,0.002286195755004883
1577,1,2,2,2,1,3,d44545c0dffd2063e015ef40a94c9c1edbb7a124,db197984-3a11-4c1d-8fed-9b4b74285dce,2,1577,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.037991285,krishna-ThinkPad-P14s-Gen-2a,0.8523243808004746,1,0.0022737979888916016
1578,1,2,2,2,2,1,ba1a4eb8c11464cb557aa12820a4949b74958e63,1591a585-3bf6-4fc0-bad2-8d458bf81a68,2,1578,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.040277481,krishna-ThinkPad-P14s-Gen-2a,0.8078250318847752,1,0.002281665802001953
1579,1,2,2,2,2,2,7d9637f51c4621f9556aef2d15e0846fb2f4f412,a5261028-3239-40b3-b8f4-67eb2720ce45,2,1579,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.042571783,krishna-ThinkPad-P14s-Gen-2a,0.8306831367232511,1,0.0022640228271484375
1580,1,2,2,2,2,3,01f49cb7922da9f65e5a3bd699a4ba515b2eb45a,26c96c28-4612-4c16-9592-876c22191d9d,2,1580,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.044848204,krishna-ThinkPad-P14s-Gen-2a,0.8520973495277364,1,0.0022504329681396484
1581,1,2,2,2,3,1,86efcca36ca94f4aa61625cc1647603d3400a77b,cb145224-ba7c-4146-8f20-426031487a8b,2,1581,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.047111273,krishna-ThinkPad-P14s-Gen-2a,0.8073011951537066,1,0.0022804737091064453
1582,1,2,2,2,3,2,9aeeb0285b6f358d3bc93e51f7e4a8d1fe4249ca,31de700c-e198-4334-b56d-e5073bb6222e,2,1582,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.049404144,krishna-ThinkPad-P14s-Gen-2a,0.8302275710798924,1,0.0022416114807128906
1583,1,2,2,2,3,3,7ed83b3cb18d13ba520f89ae6e1cfa3ea7542dd9,068748e9-60de-4e43-9ed3-ebf0a0c5a892,2,1583,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.051658154,krishna-ThinkPad-P14s-Gen-2a,0.8517202807478194,1,0.0022530555725097656
1584,1,2,2,3,1,1,8a9a4ae60ee2710ef7f157dca05447a1900bb23a,624bf5ba-9268-4df1-b13f-a470edc38073,2,1584,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.053923130,krishna-ThinkPad-P14s-Gen-2a,0.7699476603493312,1,0.0022602081298828125
1585,1,2,2,3,1,2,b7c9edbc0f04b15f8a4366bd00a0c3864ffac54c,e3eaec56-1acb-432c-9961-8b8b82cb5c57,2,1585,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.056195736,krishna-ThinkPad-P14s-Gen-2a,0.7972001040326918,1,0.0022737979888916016
1586,1,2,2,3,1,3,46a1ae43f5fb2f11ca583f0c4250779f2cc34a57,cfa08e77-ae02-4adf-bbb6-837cc19a66cc,2,1586,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.058481693,krishna-ThinkPad-P14s-Gen-2a,0.8238454324017246,1,0.0022497177124023438
1587,1,2,2,3,2,1,e3607ce1ae48ae2a1b07ea61bb27368e23bda0a9,f472f8af-f6a6-45b1-86a3-ea86f35e25a4,2,1587,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.060744047,krishna-ThinkPad-P14s-Gen-2a,0.7697376182314174,1,0.002300739288330078
1588,1,2,2,3,2,2,058937031e74effa5ce31605056b8b781d787c39,446fcba7-21bf-4f87-8b95-98a8750b76ca,2,1588,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.063057184,krishna-ThinkPad-P14s-Gen-2a,0.7970090676843176,1,0.002270221710205078
1589,1,2,2,3,2,3,4a561b91ad5a514631efb759c0df7414491a1ec8,4d2688dc-6280-435f-b91c-70b123211076,2,1589,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.065339565,krishna-ThinkPad-P14s-Gen-2a,0.8236797616905666,1,0.002270221710205078
1590,1,2,2,3,3,1,7fcd83c1aa35f398b9c8c007294f103984b71c11,db83f61f-1856-4524-8eb2-a58144f3ddc3,2,1590,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.067622662,krishna-ThinkPad-P14s-Gen-2a,0.7693886349001818,1,0.0023195743560791016
1591,1,2,2,3,3,2,2e039540a8a9792d86ec830ed39475b3b8efda35,626a536a-21d4-4b7f-8b24-4182582fd867,2,1591,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.069954395,krishna-ThinkPad-P14s-Gen-2a,0.7966915552553675,1,0.0022916793823242188
1592,1,2,2,3,3,3,5db4409afa26178b7690b15cb4997c747638063c,45d28f08-4cdf-4779-8a3c-b2536aa85923,2,1592,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.072258472,krishna-ThinkPad-P14s-Gen-2a,0.8234043135432387,1,0.002288818359375
1593,1,2,3,1,1,1,2d67a029ff49dd92bdc2dcafb031f00afc13b934,72ef55c7-f7bd-44ec-bf57-3d424c33bbc5,2,1593,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.074559212,krishna-ThinkPad-P14s-Gen-2a,0.8672362762136888,1,0.0022661685943603516
1594,1,2,3,1,1,2,45bfaab9700b5c5a3c1a04208718a1fca553a0e6,1b4afd11-abca-44b5-85c2-8ad7bb2d44a3,2,1594,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.076837301,krishna-ThinkPad-P14s-Gen-2a,0.8765203586980624,1,0.002270936965942383
1595,1,2,3,1,1,3,430c8092fe6999055e560a33f71ac4bbb8c93d65,f4319242-5dbd-4f17-a993-80497849fef6,2,1595,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.079129696,krishna-ThinkPad-P14s-Gen-2a,0.8860552227536612,1,0.0022814273834228516
1596,1,2,3,1,2,1,0826a60d30431dce595c561d3c5ad15674cedf96,3a8aa6d4-17b5-41b1-a9a8-47cb5aa1e659,2,1596,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.081423044,krishna-ThinkPad-P14s-Gen-2a,0.8668383760903399,1,0.002269744873046875
1597,1,2,3,1,2,2,9a7d99205a886b140404525bf28d17f16ed985c5,6ef02a9a-833a-400f-a73f-a25202a687ee,2,1597,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.083705187,krishna-ThinkPad-P14s-Gen-2a,0.8761797594679713,1,0.002298593521118164
1598,1,2,3,1,2,3,ddb142eec1858c211f4b6c8937c4378123aeb7f2,6d5a521f-1f73-44d3-a730-e58f371bf2fc,2,1598,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.086015940,krishna-ThinkPad-P14s-Gen-2a,0.8857792243675531,1,0.0022933483123779297
1599,1,2,3,1,3,1,2d2cc3742c289ec85f71eb1ae096cb30045f9f57,b1acd081-b711-4bed-add4-6c6f750e6a90,2,1599,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.088322401,krishna-ThinkPad-P14s-Gen-2a,0.866179414065003,1,0.0022780895233154297
1600,1,2,3,1,3,2,3db636a9159397bd7353b202d294385a375c8c6c,d2db1454-96e7-4f60-814f-542907cd5d0f,2,1600,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.090612888,krishna-ThinkPad-P14s-Gen-2a,0.8756152847578262,1,0.002288818359375
1601,1,2,3,1,3,3,cbc181b8882aff5c4e8b52f15bd74900efb3e5ec,6ced52e1-52df-4836-9586-e15fca4f41dd,2,1601,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.092913628,krishna-ThinkPad-P14s-Gen-2a,0.885321414316497,1,0.0022623538970947266
1602,1,2,3,2,1,1,a5872e0b1ffd7dda43af76c115394fe591a861f1,10cbf582-a9e4-43f3-9516-49e35453ea7f,2,1602,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.095188618,krishna-ThinkPad-P14s-Gen-2a,0.8376957577046245,1,0.003438711166381836
1603,1,2,3,2,1,2,f28caa5e66f24010614963d22d15ebd31b448281,67251cc9-e67a-494e-821f-b8bc8bbf3bf2,2,1603,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.098641157,krishna-ThinkPad-P14s-Gen-2a,0.8508187169846222,1,0.0028252601623535156
1604,1,2,3,2,1,3,edaed8a4cbee8c5c831af155e78b286fea02ac7b,18ec9431-dd8d-4ab7-81f9-f08b8823d619,2,1604,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.101489305,krishna-ThinkPad-P14s-Gen-2a,0.8648006959927367,1,0.002332925796508789
1605,1,2,3,2,2,1,8dd96b35b6580a8897d6f594cb750d66c2384d78,e51b4179-6072-4162-95b9-ee0e80304976,2,1605,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.103837490,krishna-ThinkPad-P14s-Gen-2a,0.8374117440690894,1,0.002337932586669922
1606,1,2,3,2,2,2,8ef3348c3a448d95ef53e28900b52520df4d0e12,04ba3c9c-90aa-4936-ba73-6c00315966b7,2,1606,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.106188297,krishna-ThinkPad-P14s-Gen-2a,0.8505671812326839,1,0.002273082733154297
1607,1,2,3,2,2,3,5e457c80249c85a377c9d2240fa52aad22063b2c,baeca104-831d-4a22-b589-4da8a10c92a4,2,1607,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.108475208,krishna-ThinkPad-P14s-Gen-2a,0.8645882463399059,1,0.0022919178009033203
1608,1,2,3,2,3,1,a490d9671953874270518ff16eecba8762ac6532,55f44285-7fd8-4d2a-8218-6887e71b7c12,2,1608,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.110779285,krishna-ThinkPad-P14s-Gen-2a,0.8369403871218646,1,0.002264738082885742
1609,1,2,3,2,3,2,64a0f1863b219a650e37da010b410e6a91e000e6,1a4a399f-9fec-4d87-9625-84ae48d6deb9,2,1609,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.113056660,krishna-ThinkPad-P14s-Gen-2a,0.8501495647293715,1,0.002452373504638672
1610,1,2,3,2,3,3,8b936c9b42fe1c4ba4f3d5463216a7a4841c8ca5,6cc62242-a89c-4a31-abc7-a5cfd95b6635,2,1610,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.115522385,krishna-ThinkPad-P14s-Gen-2a,0.8642353575551044,1,0.002377748489379883
1611,1,2,3,3,1,1,a98527f5e6964374c41fc7cfbd18f4532954cb68,4d0c7413-8957-458e-94b9-60c125ffaa16,2,1611,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.117912769,krishna-ThinkPad-P14s-Gen-2a,0.8030339120763227,1,0.0022923946380615234
1612,1,2,3,3,1,2,ff3cc3c096e6d68f024ec29f90003e21fe0b360d,7ab8bcae-5ef9-4416-9409-2338f7e9a2c5,2,1612,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.120217800,krishna-ThinkPad-P14s-Gen-2a,0.8197057373319107,1,0.0023124217987060547
1613,1,2,3,3,1,3,6b771e67f87bc955e777d9128da11232cb612e58,56c4703d-3f96-4cc0-8f84-df87f39926b9,2,1613,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.122542381,krishna-ThinkPad-P14s-Gen-2a,0.8380669327051534,1,0.0022673606872558594
1614,1,2,3,3,2,1,da9c75847de9e8dfb50ee0a718c5aa2c19687d19,74b5379f-d631-4eaa-ba41-97bc20488803,2,1614,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.124821901,krishna-ThinkPad-P14s-Gen-2a,0.8028385387213816,1,0.002287626266479492
1615,1,2,3,3,2,2,359dcd9bd755c826575071ccd8293d047044e1ff,455edf77-6e7a-4a4c-a534-59a134570891,2,1615,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.127122402,krishna-ThinkPad-P14s-Gen-2a,0.8195271627946625,1,0.002302408218383789
1616,1,2,3,3,2,3,d55a0050a86a980539bbc3f7fd192b8b14468794,628c3898-4c3f-4bfa-83e7-9a5f2f77d2a0,2,1616,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.129437685,krishna-ThinkPad-P14s-Gen-2a,0.837910257977299,1,0.0022885799407958984
1617,1,2,3,3,3,1,1e7ee3f51d60598dee6f340765eba050b4721381,39b3e891-b86c-4bab-a338-6bd32b822777,2,1617,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.131738900,krishna-ThinkPad-P14s-Gen-2a,0.8025138379537939,1,0.002327442169189453
1618,1,2,3,3,3,2,d0b2da7f6ca1c9806580ff685beaa17d7f2c7a82,571f5f4f-6866-4d5c-bad8-ffb5db27c503,2,1618,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.134078978,krishna-ThinkPad-P14s-Gen-2a,0.8192303137372097,1,0.00228118896484375
1619,1,2,3,3,3,3,8f466d01d4c1adcce396386be9ee23e66f3efe6c,6573413b-a085-4456-84c1-5d8dee827ac6,2,1619,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.136372566,krishna-ThinkPad-P14s-Gen-2a,0.8376497435563311,1,0.0023055076599121094
1620,1,3,1,1,1,1,340490b63d6e7069bc302f712ff49a2829a50fe3,c4a2376e-1d4b-4a01-b287-b59b7ce66bb7,2,1620,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.138689995,krishna-ThinkPad-P14s-Gen-2a,0.854011136695963,1,0.002262592315673828
1621,1,3,1,1,1,2,2aba35a1da9b5a23f0c1de0fb938bedae87f3e4a,5f6abf5d-5c02-4638-ade5-89f64ba495c0,2,1621,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.140965223,krishna-ThinkPad-P14s-Gen-2a,0.8673223565460793,1,0.0022628307342529297
1622,1,3,1,1,1,3,3a864c1fb1395db55c9075283d3021afdd266674,0c62bd4c-4ab5-4d78-9931-fe6e33f02f7c,2,1622,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.143240690,krishna-ThinkPad-P14s-Gen-2a,0.8800702080298084,1,0.0023267269134521484
1623,1,3,1,1,2,1,2d17e6548eabbb3a9b30ba1752071648868f9ff7,5adcfef1-4e1f-45f5-9149-f035ca0af3e2,2,1623,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.145579815,krishna-ThinkPad-P14s-Gen-2a,0.8535835587976675,1,0.0022678375244140625
1624,1,3,1,1,2,2,5250d812f37c13603360ecbe00d0de1eb2db6094,34e16042-0178-4d7c-93b5-0f0581b4c2b0,2,1624,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.147860050,krishna-ThinkPad-P14s-Gen-2a,0.8669619155229688,1,0.002353668212890625
1625,1,3,1,1,2,3,ee44406d2c6e8c66d661e216ecac79ce6925525d,edf50416-47dd-4bd6-ab32-2ff895722d85,2,1625,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.150225878,krishna-ThinkPad-P14s-Gen-2a,0.8797824406788497,1,0.0023851394653320312
1626,1,3,1,1,3,1,3e79b89f5ad655e8b9271c40455b1322faf0e58b,ee7fc2f3-d53a-4a4e-b76b-04cb7623955b,2,1626,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.152624130,krishna-ThinkPad-P14s-Gen-2a,0.852875600093877,1,0.0022745132446289062
1627,1,3,1,1,3,2,354d01b7d7b9fe8edade9ed888d5fd741a15ec3b,641a3a86-06c4-40eb-a190-0442ba51b03d,2,1627,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.154911280,krishna-ThinkPad-P14s-Gen-2a,0.8663646346267948,1,0.002288818359375
